"Path","Bytes","SHA256","Extension","Category","GearCandidate","HashError"
"extensions/bug/extension.yml","975","1D0DA5458F3C18FF08CF1602D88CECC33FAD07068208951FB7128090CFA90C90",".yml","plugin_or_adapter","True",
"extensions/bug/README.md","3759","5E5F966DDD45714CE547B526E94C45A69EE2946F3D873916BA0148418DE106BA",".md","plugin_or_adapter","True",
"extensions/catalog.community.json","184048","FFEB3EB0846D6CD1D73E2ABA245287529479FFB0521A3E8EB5957DBB5D169EB9",".json","plugin_or_adapter","True",
"extensions/catalog.json","2131","D1FA9C6748183F4D011BDF78734F2D6429EA67925791CC834223AC3FD015259C",".json","plugin_or_adapter","True",
"extensions/EXTENSION-API-REFERENCE.md","20910","FC909553C094DF2FD6024FA28F74C5B0053BE32498B0FB44F66D5DF44C0FB757",".md","plugin_or_adapter","True",
"extensions/EXTENSION-DEVELOPMENT-GUIDE.md","21015","18B531D2E20C7D5743822A696A9AB3BB34838FC364230DB606F03F7554FC4987",".md","plugin_or_adapter","True",
"extensions/EXTENSION-PUBLISHING-GUIDE.md","11324","25000EA3413B391C1725D2675BB8D7F3704D157C1B2368AE5C78749484AD8139",".md","plugin_or_adapter","True",
"extensions/EXTENSION-USER-GUIDE.md","26088","A4767FACCA660AC3EAC08765F91ABA2CAFB9BCA8ABADA20323E58631F87D26CE",".md","plugin_or_adapter","True",
"extensions/git/commands/speckit.git.commit.md","3722","8E6826F161365DC9C738F006D64103D967CAF3EE6502DFE756BFB9FF51BE3D71",".md","plugin_or_adapter","True",
"extensions/git/commands/speckit.git.feature.md","4548","F8DEC57042B3E477DAE7C896BD8515CC7F5806CE9D9898445FA9F4445F660FF2",".md","plugin_or_adapter","True",
"extensions/git/commands/speckit.git.initialize.md","1570","D89E32EC18B3305B8D00AC64069B67B80110074B8B6BD65EDE1EA522BAA25493",".md","plugin_or_adapter","True",
"extensions/git/commands/speckit.git.remote.md","1396","00397AFF45BF00D3111B4F162E4220FD5A9020E72E4AFE9179859C21BCD8AAC3",".md","plugin_or_adapter","True",
"extensions/git/commands/speckit.git.validate.md","1993","FA5FDBED9B3FA5ECC55091EE3043A6543F3BFFCF4F454EE38AA6C488C9706174",".md","plugin_or_adapter","True",
"extensions/git/config-template.yml","2838","7451B7FCC96F368DE7536F66E1CAAA84525C7573B6B3C241E41561374167CAB3",".yml","plugin_or_adapter","True",
"extensions/git/extension.yml","4652","89711DEC9716473FBA4AFC54F7224BCB28EBD3C55FB5AAA30DF854AB02B07A75",".yml","plugin_or_adapter","True",
"extensions/git/git-config.yml","2838","7451B7FCC96F368DE7536F66E1CAAA84525C7573B6B3C241E41561374167CAB3",".yml","plugin_or_adapter","True",
"extensions/git/README.md","5819","A2957D9756920058E20ADF108DC9754FC3F31519DCBDFE3559F08F95D489F66C",".md","plugin_or_adapter","True",
"extensions/git/scripts/bash/auto-commit.sh","8372","351BAA7F4F0ECDFB281790EF223F8981A587EC8A2582C013824B1BCFC6039869",".sh","plugin_or_adapter","True",
"extensions/git/scripts/bash/create-new-feature-branch.sh","22923","97CF69201A20BF2F5AD5DAA455BECB55BE24D19753057FF74E49460864D62851",".sh","plugin_or_adapter","True",
"extensions/git/scripts/bash/git-common.sh","2373","A27B59FE3D6DFC36F58754E4AD98FB65D010D0FC3B61D1D2EE5EE809588C0CA0",".sh","plugin_or_adapter","True",
"extensions/git/scripts/bash/initialize-repo.sh","1824","19F1A8BCB591D988A516BD661F9DA7029B5A6F265AB27A769D390099104D0763",".sh","plugin_or_adapter","True",
"extensions/git/scripts/powershell/auto-commit.ps1","8246","79208EFFA0941B0E9289D014FDC33D9087159699B0D42C73CC585279DBD05A4E",".ps1","plugin_or_adapter","True",
"extensions/git/scripts/powershell/create-new-feature-branch.ps1","22940","DCB8DD6230425BE4D37A183E93F603F912D44DF9A3B85B82443EEA73FCEE0CF9",".ps1","plugin_or_adapter","True",
"extensions/git/scripts/powershell/git-common.ps1","1952","04CD6527418AD5C04632B368342AD66915988BF8A35E2CB84D09DBD5378DAAAF",".ps1","plugin_or_adapter","True",
"extensions/git/scripts/powershell/initialize-repo.ps1","2199","DB2AAA27E4BCE62EDE09D00D94EB42BEAF272F4DCDDD39732B311DE28B4F19A1",".ps1","plugin_or_adapter","True",
"extensions/git/scripts/python/auto_commit.py","6555","F82A73965DCC56D8EC085F6478ABEEFDB3E15CC7A7149E1BB3FF52438BAD1B52",".py","plugin_or_adapter","True",
"extensions/git/scripts/python/create_new_feature_branch.py","23832","F0D60BDE1159DE53206CB8A4A84D9E02AF236FC3493E721355EA19ADC5578678",".py","plugin_or_adapter","True",
"extensions/git/scripts/python/git_common.py","2703","0D8590AA2EDEBE8B251BEDE591DCCA194720A3770974F5C964152898E5150596",".py","plugin_or_adapter","True",
"extensions/git/scripts/python/initialize_repo.py","2784","C5B71FF2E3C71E4B5F1184F7BAFBF86935437670E633681926483309526F4096",".py","plugin_or_adapter","True",
