"SourcePath","SourceLine","ReferenceType","RawTarget","NormalizedTarget","Resolution","TerminalClass","Notes"
"CHANGELOG.md","224","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1194","https://github.com/Fission-AI/OpenSpec/pull/1194","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","224","markdown-link","https://github.com/mc856","https://github.com/mc856","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","226","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","226","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","226","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","228","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","228","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","228","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","230","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","230","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","230","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","232","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","232","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/0da5f98e147543a44379e32295e2e9798d775d83","https://github.com/Fission-AI/OpenSpec/commit/0da5f98e147543a44379e32295e2e9798d775d83","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","232","markdown-link","https://github.com/Fission-AI/OpenSpec/issues/1120","https://github.com/Fission-AI/OpenSpec/issues/1120","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","232","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1402","https://github.com/Fission-AI/OpenSpec/pull/1402","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","234","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","234","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/87312900f532c6c13ea556d4badaff2efdfa9602","https://github.com/Fission-AI/OpenSpec/commit/87312900f532c6c13ea556d4badaff2efdfa9602","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","234","markdown-link","https://github.com/Fission-AI/OpenSpec/issues/1390","https://github.com/Fission-AI/OpenSpec/issues/1390","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","234","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1476","https://github.com/Fission-AI/OpenSpec/pull/1476","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","236","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","236","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","236","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","238","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","238","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","238","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","240","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/10fa39b1c3a3e88c02ae7d3053864c03a793ff47","https://github.com/Fission-AI/OpenSpec/commit/10fa39b1c3a3e88c02ae7d3053864c03a793ff47","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","240","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1442","https://github.com/Fission-AI/OpenSpec/pull/1442","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","240","markdown-link","https://github.com/hsusul","https://github.com/hsusul","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","242","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","242","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","242","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","244","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","244","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","244","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","246","markdown-link","https://github.com/c4patino","https://github.com/c4patino","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","246","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/6b3623a39e96f49995d38d642738b31f68e92039","https://github.com/Fission-AI/OpenSpec/commit/6b3623a39e96f49995d38d642738b31f68e92039","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","246","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1455","https://github.com/Fission-AI/OpenSpec/pull/1455","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","248","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","248","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","248","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","250","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","250","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","250","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","256","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/3f0ca3f6ce6f2ec41260c5cbe7954b7e46adcf43","https://github.com/Fission-AI/OpenSpec/commit/3f0ca3f6ce6f2ec41260c5cbe7954b7e46adcf43","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","256","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1090","https://github.com/Fission-AI/OpenSpec/pull/1090","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","256","markdown-link","https://github.com/jjxyxsjr","https://github.com/jjxyxsjr","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","260","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/15527310f9be13cc9a4035ea01b93ba85873d956","https://github.com/Fission-AI/OpenSpec/commit/15527310f9be13cc9a4035ea01b93ba85873d956","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","260","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1340","https://github.com/Fission-AI/OpenSpec/pull/1340","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","260","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","272","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","272","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/a5bfedafc8b3d914fe01d05eb36ad9ad3fbe35a2","https://github.com/Fission-AI/OpenSpec/commit/a5bfedafc8b3d914fe01d05eb36ad9ad3fbe35a2","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","272","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1300","https://github.com/Fission-AI/OpenSpec/pull/1300","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","276","markdown-link","https://github.com/danilopopeye","https://github.com/danilopopeye","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","276","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/5956a8e872f41a8f690922b5c9b6927970252b2a","https://github.com/Fission-AI/OpenSpec/commit/5956a8e872f41a8f690922b5c9b6927970252b2a","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","276","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1311","https://github.com/Fission-AI/OpenSpec/pull/1311","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","280","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","280","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/a3253051ea1934fd0d76620addb855dfce801742","https://github.com/Fission-AI/OpenSpec/commit/a3253051ea1934fd0d76620addb855dfce801742","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","280","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1280","https://github.com/Fission-AI/OpenSpec/pull/1280","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","286","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","286","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/9a0dfb5cd136b423c9f13c0b29ec3ea69761b4e6","https://github.com/Fission-AI/OpenSpec/commit/9a0dfb5cd136b423c9f13c0b29ec3ea69761b4e6","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","286","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1281","https://github.com/Fission-AI/OpenSpec/pull/1281","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","304","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/96f6cacb206c65bee30066f6a1f4e9b855a0d783","https://github.com/Fission-AI/OpenSpec/commit/96f6cacb206c65bee30066f6a1f4e9b855a0d783","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","304","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1267","https://github.com/Fission-AI/OpenSpec/pull/1267","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","304","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","314","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/cbf386bd6888f103f8ff7d59b3eab98ce5b57998","https://github.com/Fission-AI/OpenSpec/commit/cbf386bd6888f103f8ff7d59b3eab98ce5b57998","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","314","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1240","https://github.com/Fission-AI/OpenSpec/pull/1240","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","314","markdown-link","https://github.com/zied-jlassi","https://github.com/zied-jlassi","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","322","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/0a01146c181a3af8dbf645547bcbe20c0d48d615","https://github.com/Fission-AI/OpenSpec/commit/0a01146c181a3af8dbf645547bcbe20c0d48d615","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","322","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1165","https://github.com/Fission-AI/OpenSpec/pull/1165","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","322","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","328","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/342ed43e694abba65a3ea275f94ba3b77df85da3","https://github.com/Fission-AI/OpenSpec/commit/342ed43e694abba65a3ea275f94ba3b77df85da3","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","328","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1003","https://github.com/Fission-AI/OpenSpec/pull/1003","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","328","markdown-link","https://github.com/Miss-you","https://github.com/Miss-you","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","336","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/aa16080d16b70f7b26cebd465334b2e16c0e7a43","https://github.com/Fission-AI/OpenSpec/commit/aa16080d16b70f7b26cebd465334b2e16c0e7a43","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","336","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1154","https://github.com/Fission-AI/OpenSpec/pull/1154","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","336","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","349","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/485c97e97d766e35dd16c02370baee2044abc4f4","https://github.com/Fission-AI/OpenSpec/commit/485c97e97d766e35dd16c02370baee2044abc4f4","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","349","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1030","https://github.com/Fission-AI/OpenSpec/pull/1030","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","349","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","355","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/7fdb1771585b1688597d73dde5a8bc906084d0de","https://github.com/Fission-AI/OpenSpec/commit/7fdb1771585b1688597d73dde5a8bc906084d0de","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","355","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1111","https://github.com/Fission-AI/OpenSpec/pull/1111","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","355","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","363","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/d1f3861d9ec694cc924b042b5da01963dcf93137","https://github.com/Fission-AI/OpenSpec/commit/d1f3861d9ec694cc924b042b5da01963dcf93137","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","363","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/995","https://github.com/Fission-AI/OpenSpec/pull/995","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","363","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","375","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/cce787ec4083da2b27781f6786f5ce0002909a7b","https://github.com/Fission-AI/OpenSpec/commit/cce787ec4083da2b27781f6786f5ce0002909a7b","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","375","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/952","https://github.com/Fission-AI/OpenSpec/pull/952","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","375","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","390","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/61eb999f7c6c0fc98d2e7f3678756fce6a3f4378","https://github.com/Fission-AI/OpenSpec/commit/61eb999f7c6c0fc98d2e7f3678756fce6a3f4378","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","390","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/760","https://github.com/Fission-AI/OpenSpec/pull/760","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","390","markdown-link","https://github.com/fsilvaortiz","https://github.com/fsilvaortiz","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","392","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/afdca0d5dab1aa109cfd8848b2512333ccad60c3","https://github.com/Fission-AI/OpenSpec/commit/afdca0d5dab1aa109cfd8848b2512333ccad60c3","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","392","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/759","https://github.com/Fission-AI/OpenSpec/pull/759","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","392","markdown-link","https://github.com/fsilvaortiz","https://github.com/fsilvaortiz","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","398","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/1e94443a3551b228eecbc89e95d96d3b9600a192","https://github.com/Fission-AI/OpenSpec/commit/1e94443a3551b228eecbc89e95d96d3b9600a192","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","398","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/747","https://github.com/Fission-AI/OpenSpec/pull/747","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","398","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","418","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/afb73cf9ec59c6f8b26d0c538c0218c203ba3c56","https://github.com/Fission-AI/OpenSpec/commit/afb73cf9ec59c6f8b26d0c538c0218c203ba3c56","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","418","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/627","https://github.com/Fission-AI/OpenSpec/pull/627","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","418","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","426","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/53081fb2a26ec66d2950ae0474b9a56cbc5b5a76","https://github.com/Fission-AI/OpenSpec/commit/53081fb2a26ec66d2950ae0474b9a56cbc5b5a76","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","426","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/625","https://github.com/Fission-AI/OpenSpec/pull/625","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","426","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","435","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/86d2e04cae76a999dbd1b4571f52fa720036be0c","https://github.com/Fission-AI/OpenSpec/commit/86d2e04cae76a999dbd1b4571f52fa720036be0c","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","435","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/550","https://github.com/Fission-AI/OpenSpec/pull/550","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","435","markdown-link","https://github.com/jerome-benoit","https://github.com/jerome-benoit","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","449","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/e91568deb948073f3e9d9bb2d2ab5bf8080d6cf4","https://github.com/Fission-AI/OpenSpec/commit/e91568deb948073f3e9d9bb2d2ab5bf8080d6cf4","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","449","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/596","https://github.com/Fission-AI/OpenSpec/pull/596","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","449","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","458","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/943e0d41026d034de66b9442d1276c01b293eb2b","https://github.com/Fission-AI/OpenSpec/commit/943e0d41026d034de66b9442d1276c01b293eb2b","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","458","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/587","https://github.com/Fission-AI/OpenSpec/pull/587","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","458","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","466","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/0cc9d9025af367faa1688a7b2606a2549053cd3f","https://github.com/Fission-AI/OpenSpec/commit/0cc9d9025af367faa1688a7b2606a2549053cd3f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","466","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/578","https://github.com/Fission-AI/OpenSpec/pull/578","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","466","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","552","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/c4cfdc7c499daef30d8a218f5f59b8d9e5adb754","https://github.com/Fission-AI/OpenSpec/commit/c4cfdc7c499daef30d8a218f5f59b8d9e5adb754","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","552","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/540","https://github.com/Fission-AI/OpenSpec/pull/540","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","552","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","564","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/33466b1e2a6798bdd6d0e19149173585b0612e6f","https://github.com/Fission-AI/OpenSpec/commit/33466b1e2a6798bdd6d0e19149173585b0612e6f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","564","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/530","https://github.com/Fission-AI/OpenSpec/pull/530","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","564","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","580","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/b5a884748be6156a7bb140b4941cfec4f20a9fc8","https://github.com/Fission-AI/OpenSpec/commit/b5a884748be6156a7bb140b4941cfec4f20a9fc8","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","580","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/516","https://github.com/Fission-AI/OpenSpec/pull/516","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","580","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","600","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/9db74aa5ac6547efadaed795217cfa17444f2004","https://github.com/Fission-AI/OpenSpec/commit/9db74aa5ac6547efadaed795217cfa17444f2004","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","600","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/502","https://github.com/Fission-AI/OpenSpec/pull/502","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","600","markdown-link","https://github.com/TabishB","https://github.com/TabishB","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","620","markdown-link","https://continue.dev/","https://continue.dev/","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/cli.md","3","markdown-link","commands.md","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/cli.md","112","markdown-link","supported-tools.md","docs/supported-tools.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/cli.md","221","markdown-link","stores-beta/user-guide.md","docs/stores-beta/user-guide.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/cli.md","391","markdown-link","stores-beta/user-guide.md#worksets-reopen-the-folders-you-work-on-together","docs/stores-beta/user-guide.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/cli.md","536","markdown-link","examples.md#recipe-5-a-refactor-with-no-behavior-change","docs/examples.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/cli.md","1262","markdown-link","commands.md","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/cli.md","1263","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/cli.md","1264","markdown-link","customization.md","docs/customization.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/cli.md","1265","markdown-link","getting-started.md","docs/getting-started.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","5","markdown-link","cli.md","docs/cli.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","5","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","9","markdown-link","supported-tools.md#how-to-invoke","docs/supported-tools.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","81","markdown-link","explore.md","docs/explore.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","371","markdown-link","opsx.md#when-to-update-vs-start-fresh","docs/opsx.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","685","markdown-link","supported-tools.md#how-to-invoke","docs/supported-tools.md","resolved","tracked-file","resolved to pinned tracked file"
