"Path","Bytes","SHA256","Extension","Category","GearCandidate","HashError"
"docs/zh-cn/explanation/checkpoint-preview.md","7027","05C19D7B1331D35FD96CFE85478AE5FD7ED720F5C3B35A0537FF2BF82FD30432",".md","documentation","True",
"docs/zh-cn/explanation/established-projects-faq.md","3128","A9A9AD359EEC92F5375ED71B42BC299185D0F1C2E4D830A6E99ABD9DEA42764B",".md","documentation","True",
"docs/zh-cn/explanation/forge-idea.md","5031","FD3C315C27AB0D7E18F2F1C2BC9DE21A4E60FDBBEC84054D6F671F088FF4CC20",".md","documentation","True",
"docs/zh-cn/explanation/named-agents.md","8051","B18BB4403C240C8633F6A3D00BB0A258E73653A12BF77E152B78E040C527C079",".md","documentation","True",
"docs/zh-cn/explanation/party-mode.md","2468","47DCB7E92FAFCB8FD79C34DA7F2F8982B7FBE7974436DE081CFC7697B170D843",".md","documentation","True",
"docs/zh-cn/explanation/preventing-agent-conflicts.md","3842","EBE47D52A09CC0F3472F8E471C18A6E6612E528A1ADE6312E522787823F8C642",".md","documentation","True",
"docs/zh-cn/explanation/project-context.md","4089","402DA81C9881CDDE7B22437ED08128E34EE3E000D468A67AAF9FC6E3EAEECA5A",".md","documentation","True",
"docs/zh-cn/explanation/web-bundles.md","4858","54ED142B153DDF16177729DE45199C8543B25EB7E2832F3B04E6A742D5C4A805",".md","documentation","True",
"docs/zh-cn/explanation/why-solutioning-matters.md","3487","FFD602B2C9F36CF245A96CFDB2F665A9FE56E958699ABF1A588DF00A6EDC6381",".md","documentation","True",
"docs/zh-cn/how-to/customize-bmad.md","5460","B2B00F0C102632F3E1B7E32CA52008B2E4A8C28014B194906AD093F87C01F0B1",".md","documentation","True",
"docs/zh-cn/how-to/established-projects.md","4105","08CD4D3C3683BD346E26EE5F4D3FEB2405B106C25AF1ABCEEE9FF23E64901193",".md","documentation","True",
"docs/zh-cn/how-to/expand-bmad-for-your-org.md","14050","D0657EB0E6B23850DCBCF93D69E5CD774A442846DBF771EC6D3484E5F699DDF8",".md","documentation","True",
"docs/zh-cn/how-to/get-answers-about-bmad.md","4465","08C15BC264EA3DAA09ECA8C48229A55A5408842E3DB8FCF0278CCD415F5C1076",".md","documentation","True",
"docs/zh-cn/how-to/install-bmad.md","3493","BFC048D4BD940825F9D6648A9F3A1434EAACA39B6CA6042285A97D25C4EA7375",".md","documentation","True",
"docs/zh-cn/how-to/install-custom-modules.md","6544","39A5E9AF2EEAC856B35B8338325E827D55ADB0EEEB30641A64797465F3897D9C",".md","documentation","True",
"docs/zh-cn/how-to/pressure-test-an-idea.md","2491","1AD678964305338C394F9D04805BC2EFABE53B01EB0C606150D6AED4D4C44643",".md","documentation","True",
"docs/zh-cn/how-to/project-context.md","3977","ECBBF84B697543DB761CD0392A9B9069DCC1783BBE5501A7205F23AE949D10CC",".md","documentation","True",
"docs/zh-cn/how-to/quick-fixes.md","3463","BF9284D7A40F9337E91954B95381CBEA2C035E421D26F11C861F556935ACCD70",".md","documentation","True",
"docs/zh-cn/how-to/upgrade-to-v6.md","4574","2258F45423DFC0B37D94A3B702C178C0B9CB0EFA6ACAAF790F48F7302A6136AF",".md","documentation","True",
"docs/zh-cn/how-to/use-web-bundles.md","2327","9BB57647109037130C2B53C283827EC6D28BFA91F912528614F4313599B125F4",".md","documentation","True",
"docs/zh-cn/index.md","3159","6543CD96A69D08DC6F54847C31A8A86C2AA05518B28D976154ED4E2A5C926748",".md","documentation","True",
"docs/zh-cn/reference/agents.md","2080","25A045C2E0E884BBE2757A60DEE715BA2689FC4B67B34496916B18858CC26184",".md","agent_instruction","True",
"docs/zh-cn/reference/build-auto.md","12227","FFD477B91BD2E1D4E5259314BA8BA229E82F08A0A135107B5285D57BEFFAFA2F",".md","documentation","True",
"docs/zh-cn/reference/commands.md","4101","48143187CE7AB3FCAB0209E1F727A7053986EF851F403D5A65BA5294C93F3D02",".md","documentation","True",
"docs/zh-cn/reference/core-tools.md","9084","2B8BB3F6DB20C684C2FFA2463C7E8AF3EDAE2B4126B43623775B404483A5DC84",".md","documentation","True",
"docs/zh-cn/reference/modules.md","4112","ED9324D7BC3BCF09F1D54060F7BEDA5AD4A3C8FDB3C360370FEA4AFE5FA985A1",".md","documentation","True",
"docs/zh-cn/reference/testing.md","4227","9885519B59FA097FB60CCE21B63CBB873F6632124E165D2A1F359AA99089347F",".md","documentation","True",
"docs/zh-cn/reference/workflow-map.md","4339","ED57CBA3161E67C38E6CB4A4809788BC2A4A0D9923323C75C72F13D03BE16E47",".md","documentation","True",
"docs/zh-cn/roadmap.mdx","5788","46E103B68B16466DB5DCD42D909DF91EBCC482D119FD1D99931CBD2CBD4DAAEE",".mdx","documentation","True",
"docs/zh-cn/tutorials/getting-started.md","13093","8F14C25D38C374BB6B9C3E64EA687FD666B2DABE2AE8F5B0DE22B8705C81D82C",".md","documentation","True",
"eslint.config.mjs","4493","DD6AB40DC59BE2CAE7843893ABDA8E99FD17A61E57ECF3BF9C6443B40115D078",".mjs","executable_source","True",
"LICENSE","1602","E24AA0EAC38F8CCFE4A27854741EFA48825C5C52518EDB5AB7B2730B5FB24F6F","","source_or_other","True",
"package-lock.json","520960","D2F1C7E2187209E4515485A34682A67040F5A48088DB0AD0028E47AF35D90DFB",".json","configuration_or_data","True",
"package.json","5050","1552E00033276CB55133C1563F0FA27615136371345F4F914261ACC9DB297894",".json","configuration_or_data","True",
"prettier.config.mjs","690","7FC29A93322B0CCDFDDD9D63AEC7A1C5DDC1F361E8F29136BD74E28C99BF00D7",".mjs","executable_source","True",
"README_CN.md","5728","C77A937DA62BF56BB7453B9F1B78EC93C25409D78F7B939DB73C4426AEFA6AAB",".md","documentation","True",
"README_VN.md","7544","F891DE423AEECDD06A5E7F137AF3A0D8C2570F161C729DBC796E4CC96686C730",".md","documentation","True",
"README.md","5700","144B4D2C99BC438C8AE35B4913B8245CA095EDF3E0F27E730BF44778EB4C115E",".md","documentation","True",
"removals.txt","2985","12CE43DFEB4BF304A61CF6A7FD7EF6CBB30FD417E81C75A7C955CBB1FF598971",".txt","documentation","True",
"SECURITY.md","3282","582A250C20E68929E9923E450C7BD5690A9E622635ED90401FC5C1CA0E99BA9B",".md","documentation","True",
"src/bmm-skills/agents/bmad-agent-analyst/customize.toml","4568","49149673D6DD339C192D5A72DA859FF735DB40B2339A5CB380BC8D72FB7370B1",".toml","configuration_or_data","True",
"src/bmm-skills/agents/bmad-agent-analyst/SKILL.md","4601","21FEBBE16AB8A38897CBB8354BD6B4E63FB7323EAECBDA4F04833ED429DB05AA",".md","skill","True",
"src/bmm-skills/agents/bmad-agent-architect/customize.toml","2858","43483C56FDAD01C46A515C80146091956645D1D953EC58D2281F276FFF8E3587",".toml","configuration_or_data","True",
"src/bmm-skills/agents/bmad-agent-architect/SKILL.md","4575","2774EE5D14470EAA4AFCCEBBFCFB06971C2ACF57DE0CBEEACFF4549CA93181EE",".md","skill","True",
"src/bmm-skills/agents/bmad-agent-dev/customize.toml","3462","24BE530E162A8C5B878BB047B355FA70A0DA3967A9E92F1B22AE5E2616543630",".toml","configuration_or_data","True",
"src/bmm-skills/agents/bmad-agent-dev/SKILL.md","4641","78A97FE5053A6A6EB2A24A52DBB578D42CBBFF98A99A18C2AC19EB9AF12D982C",".md","skill","True",
"src/bmm-skills/agents/bmad-agent-pm/customize.toml","3185","204F170D519D8E4BE2D6B5220E4E2E6C7C11383F10615690EF03C72372104169",".toml","configuration_or_data","True",
"src/bmm-skills/agents/bmad-agent-pm/SKILL.md","4573","396A85F9FE96F386A86B59826AAE09F8A3E5E94AAB20DD2D3C0709ABD89F3093",".md","skill","True",
"src/bmm-skills/agents/bmad-agent-ux-designer/customize.toml","2596","CCD5ECAE46E3FA97B1690F50C4CAB14DD82C99BFA657E416EDB7449A42B2DD9B",".toml","configuration_or_data","True",
"src/bmm-skills/agents/bmad-agent-ux-designer/SKILL.md","4594","6ECE81846DDF4A26BFAB3D648182F7E494129ADE93AB3FA260A0181A78E8B55B",".md","skill","True",
"src/bmm-skills/module-help.csv","4812","642634C0A554AE80BC7407FF07941FB344F896B21732A220362F68D2734D73E2",".csv","source_or_other","True",
"src/bmm-skills/module.yaml","4131","0C3DACEB83CE9E68F5C7840D8C731EAC76B8CC5572ED71C0BC514145E149F2FA",".yaml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-architecture/assets/spine-template.md","4436","0BC3A5FEA101644A19BC268DE5F237EF92699D2399E2853CC75C15C252DC7C04",".md","documentation","True",
"src/bmm-skills/plan/bmad-architecture/customize.toml","6377","E96F6B7B7897613DB526D3AF367B67E6644F8B315FDAEFCAE3B276D46078B7C7",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-architecture/references/headless.md","2686","D6D0D79C3FE12C1ABF2E8AAC161E28D14C19646F840117EFC591A45D984C70E1",".md","documentation","True",
"src/bmm-skills/plan/bmad-architecture/references/reviewer-gate.md","3258","81657C8908699BEE8FD144551FBCFCBB88FED634877B9B9C26786B56A40BBCA5",".md","documentation","True",
"src/bmm-skills/plan/bmad-architecture/scripts/lint_spine.py","10729","F6EFAA619A533B5F29F9BE3A09957C52DBFD7CC7B933FFB7419298C062A9D02D",".py","orchestration_asset","True",
"src/bmm-skills/plan/bmad-architecture/scripts/tests/test_lint_spine.py","10202","447FD80502AF80342D82F75DD7D989480EC7E2D244F95B780F43F5916626A034",".py","orchestration_asset","True",
"src/bmm-skills/plan/bmad-architecture/SKILL.md","14115","19BAB6D951790C74E5ACF449CFC1A7EAAC1D0F1CCC71A5A200EED1B0A68610A3",".md","skill","True",
"src/bmm-skills/plan/bmad-create-epics-and-stories/customize.toml","1706","1CA9A9D83C183754E53EB16A20EBB190338ED757354A930D992E9D3288055220",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-create-epics-and-stories/SKILL.md","5180","08262C42001347535D79B8DF76A5F64958F1DFC0F06506B283651238C4224D8E",".md","skill","True",
"src/bmm-skills/plan/bmad-create-epics-and-stories/steps/step-01-validate-prerequisites.md","11223","A161CEE356F5DC478D0CFAE66062F66D5D8F1D4E5D17123E66AD05223F54EB47",".md","documentation","True",
"src/bmm-skills/plan/bmad-create-epics-and-stories/steps/step-02-design-epics.md","9051","78E9D1618975A32070EAA582F293ECAA7C6F82164BC23FD39AC3CE4B85C9E9DB",".md","documentation","True",
"src/bmm-skills/plan/bmad-create-epics-and-stories/steps/step-03-create-stories.md","8606","BA717EF72DB102A3FF9C9F29D2719D923891FE38FC6283762663AF4F3DEACF82",".md","documentation","True",
"src/bmm-skills/plan/bmad-create-epics-and-stories/steps/step-04-final-validation.md","5468","300450CA56B41F14893A4F7652A8C6D3595C7EBDC08F4C973BED30207E32D95E",".md","documentation","True",
"src/bmm-skills/plan/bmad-create-epics-and-stories/templates/epics-template.md","1166","D758D8118DC83DD92196C7F154DC9F1A1B07C1B56C731D0FDA91F344352ABFDA",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/checklist.md","10346","3B6856939315F71DC3ECC5A098C961FDC9F3615D3A032F0BC3DAD565AC17BC38",".md","documentation","True",
"src/bmm-skills/plan/bmad-document-project/customize.toml","1637","F8B3B5C279829457E71A76E36861B0A0C31BB688F38C3E9CD5B0FB4571495B1A",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-document-project/documentation-requirements.csv","8088","EFC91D54787939A2DD2C22400E6B9B6F58835A741EA557E8971B5B333CE666E8",".csv","source_or_other","True",
"src/bmm-skills/plan/bmad-document-project/instructions.md","5292","1D0CD062277E1A11BF87BDB3D2C67740F5DC2363E14D40C0D5373E0B6D2AF92B",".md","documentation","True",
"src/bmm-skills/plan/bmad-document-project/SKILL.md","2733","0B1F8155905BCAC16FBFE841E5C82AD0ECB1DFF1FAD46FEB20A9C0BA1CD23527",".md","skill","True",
"src/bmm-skills/plan/bmad-document-project/templates/deep-dive-template.md","6199","2D098BB425F58D1D49AB5C6B7C1A8C92AF9271D281BACAFE000FED059A1A206D",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/templates/index-template.md","4679","0E077C2D9D9CCB149A64ED82E67914D90571E23696687CF7A08AC5F2A8B18306",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/templates/project-overview-template.md","2054","FD1AE5724B19829FEB79245B5249C3EBF3CEE30D07776939D87C7563E5BF76FD",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/templates/project-scan-report-schema.json","4996","771E1C446307BC429D7704950BC7B84B053F951560A41786157544CC542BA9EB",".json","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/templates/source-tree-template.md","2295","F0094B1E0A9770C8C408B86F978B660C253FE99AFFCF2B67E1CF7AA9B40E74CB",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/workflows/deep-dive-instructions.md","12443","1AF461A6A9531447F1B1D926245E24004C5773C57330CE7C04CADAC68C209001",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/workflows/deep-dive-workflow.md","1013","AC41D0F14005A6CAA44836AF3CC818BB07DDA240A4E85E28CE32B69601E91246",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/workflows/full-scan-instructions.md","44542","F28755A33DA2A1DE2D61CD7309757ABCDF2B1A8F4BA95B0CAA647E290292A4C3",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-document-project/workflows/full-scan-workflow.md","1004","ECFF2E4A9471A64CEA457BF0298FD36F234F1BAD89EC8ADE305D673AF3B724F3",".md","orchestration_asset","True",
"src/bmm-skills/plan/bmad-generate-project-context/customize.toml","1684","272AD15CBC9A07D0C2118ED6314EDFA758775F66AC32AF372A3BB5D73523CFC8",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-generate-project-context/project-context-template.md","564","9FC198AE90A30C2555FB4D8C8B5EC463CECA03BDAE80A2D48F4B623B1E65E7A6",".md","documentation","True",
"src/bmm-skills/plan/bmad-generate-project-context/SKILL.md","3920","9E0C8A569181834DE74F46BD6ED1509189E8B0F0817D3515539FFB0AF31CD8DE",".md","skill","True",
"src/bmm-skills/plan/bmad-generate-project-context/steps/step-01-discover.md","6202","CA5EF1EE1D263C22266E6A55320F8649BF287046FB56882E6DA91721756F4160",".md","documentation","True",
"src/bmm-skills/plan/bmad-generate-project-context/steps/step-02-generate.md","9456","5E7A177F86C723B81903A85BC94F70C1A1EAF84B50F8D3B2BACF19D8F83C5D73",".md","documentation","True",
"src/bmm-skills/plan/bmad-generate-project-context/steps/step-03-complete.md","8654","8F497ACE87AC8BE5A229883627F4B30BC406B18B327A3968873006A74D0D36C2",".md","documentation","True",
"src/bmm-skills/plan/bmad-prd/assets/headless-schemas.md","2114","5B733EABD3819ABC0F1DF9C650BDDF65F5F4D28A8613898B0C9F101ACF7BC8C4",".md","documentation","True",
"src/bmm-skills/plan/bmad-prd/assets/prd-template.md","10195","199A9F34B99477AF1EE8D43775B722F4900BA5EF4A02A02A417F7D97F59FA38F",".md","documentation","True",
"src/bmm-skills/plan/bmad-prd/assets/prd-validation-checklist.md","7567","7192BC5E73D0E602085B3728E9E645326CBED022220E4574D9D0A7CBD246D3EE",".md","documentation","True",
"src/bmm-skills/plan/bmad-prd/assets/validation-report-template.html","11218","E52CA6AFFEE703CE3C7CA0ABFF9AFA51D7C37B9803ACDB5052BE919348A6BEAA",".html","source_or_other","True",
"src/bmm-skills/plan/bmad-prd/customize.toml","8260","B8AAEFD81825084EC9CD5D6B3306C520A4BBD36914EC931BFB9FF2FB9351B09D",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-prd/references/headless.md","3353","E2E29AFCAE938EE826A73906E0BCD3BDF3134D087D5A4B36919958EFA19E9713",".md","documentation","True",
"src/bmm-skills/plan/bmad-prd/references/validate.md","5600","CA75DE62CBD92FB46959DC03F76C3604FBE71DC90940B715236B7A3A75D93A2B",".md","documentation","True",
"src/bmm-skills/plan/bmad-prd/SKILL.md","14178","75A2AF1813A73424EAAE7AEFFA90D0D1CD7578574A47DC5CBF4B8AE91BCC40F1",".md","skill","True",
"src/bmm-skills/plan/bmad-prfaq/agents/artifact-analyzer.md","2706","44D342A041A2143FF1E1FC19CB0DEBC5B7E56B92DD29A26B33834BFF30249E85",".md","documentation","True",
"src/bmm-skills/plan/bmad-prfaq/agents/web-researcher.md","1805","8B530A75744F72F4D189BB8634C00DAEB97AEC02AAB2DAA63DF3D4814B27E3B9",".md","documentation","True",
"src/bmm-skills/plan/bmad-prfaq/assets/prfaq-template.md","1496","6D4913F8D12FCB4D48508ECE462E6F102262C1DA66DF0AC26274A69FB747385E",".md","documentation","True",
"src/bmm-skills/plan/bmad-prfaq/bmad-manifest.json","479","017F6FF4C1BE0C3921EA201EE683C65EF11B0D1FCEB6DFB5FED9DEF16D1452E7",".json","configuration_or_data","True",
"src/bmm-skills/plan/bmad-prfaq/customize.toml","1659","C7605F1A24A3F5B1A65012D53397118AD6951BCF6B6C58C40CC52AA43A1FECBF",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-prfaq/references/customer-faq.md","3752","41019FB027EBD56872C6AC666C26F475513494A807EA28883CA3B3FAF273AF7C",".md","documentation","True",
"src/bmm-skills/plan/bmad-prfaq/references/internal-faq.md","3979","6EF930C6A945870B4DBD6F12B88E0EA51423087982F589957B604D784B091A20",".md","documentation","True",
"src/bmm-skills/plan/bmad-prfaq/references/press-release.md","4368","BFE73D617B0B756360C7C9D187354C9BEA2D47278AAD3DB17F3AD2296B9520F7",".md","documentation","True",
"src/bmm-skills/plan/bmad-prfaq/references/verdict.md","4577","A4B08CC6F4CA308E2ABEC13D7A8AD3080773DE00A4CAC867FE789B01B0DC5EA1",".md","documentation","True",
"src/bmm-skills/plan/bmad-prfaq/SKILL.md","10937","51F325C3BFDCF3DA1AC751906F98A3654F7A848A8CF18197FCE10FEB74A6E8CD",".md","skill","True",
"src/bmm-skills/plan/bmad-product-brief/assets/brief-template.md","1647","AFE1CCA8293C3EFC7339A9BC562BDA43DB84B7653CB8BF7872DCD8543AFD94D8",".md","documentation","True",
"src/bmm-skills/plan/bmad-product-brief/customize.toml","5532","4B74732A34F8807EED9BCE34572E27ACB52691EDDA3C3274F8C2BB7B96E00213",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-product-brief/SKILL.md","11716","5EB7496CF182DF6CC7C1F61DDA3726CA1C22FC328F1A4FA6CF36AD64FA3BA13D",".md","skill","True",
"src/bmm-skills/plan/bmad-spec/assets/headless-schemas.md","1220","4C791E19BF3DC07872C7AFA874B90712C2994FB4A36C112C7AE5A13875CC074A",".md","documentation","True",
"src/bmm-skills/plan/bmad-spec/assets/spec-template.md","2410","16AB24DAA8FD09ADA371408351B44AE7B3337F45B17C46394B6DFD8AE73549EA",".md","documentation","True",
"src/bmm-skills/plan/bmad-spec/assets/stories-schema.md","3533","73B58F20E674A806EF733ADACC3A2A26CCA1D5E3628BE57B8F34BB675BB659B9",".md","documentation","True",
"src/bmm-skills/plan/bmad-spec/customize.toml","2173","398BCAB8289A5FBCBD419F88FF28D1574811E511DA72BEAE54AFDD17994E3DBE",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-spec/SKILL.md","17345","D14AB9A590507802E7BAF7FCFD711612E78C8BB3D135572D97512DB2B49D97D6",".md","skill","True",
"src/bmm-skills/plan/bmad-sprint-planning/customize.toml","1647","7F6C2CFE1F26C1812546D54AA5AF5FE0F2B4C74B9C2F58C9A68C86CB2F0B133C",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-sprint-planning/references/fix-sprint-status.md","2777","968DF189C766A41792B15821AA505815479DBCBB13726CCE9F518EC4AC0D959A",".md","documentation","True",
"src/bmm-skills/plan/bmad-sprint-planning/references/generate-tracking.md","2661","8F780B91BF9C9BE7081442A8BCF4A12B97077054DE4508F964F297CA06C24EC6",".md","documentation","True",
"src/bmm-skills/plan/bmad-sprint-planning/references/readiness-gate.md","1841","519F558F5107412D8BDFADF885CEA12C455C53E1562F7D7330AD80BEE13349EC",".md","documentation","True",
"src/bmm-skills/plan/bmad-sprint-planning/references/status-view.md","1688","71160CC3CF14CC3EAAE4C1AAB674E5E64690EAA8BAD06446B80FCF30EEA826F4",".md","documentation","True",
"src/bmm-skills/plan/bmad-sprint-planning/references/validate.md","602","7CDD1EF0E1ABE7C0A351C307DFC6B82A53A0294492809C8C34BDD236504F4D9F",".md","documentation","True",
"src/bmm-skills/plan/bmad-sprint-planning/scripts/sprint_plan.py","29151","3343F95C1F2EE38665FCEA0CAE2A221271208AE09BE23BF9F15A6640C2DD4034",".py","orchestration_asset","True",
"src/bmm-skills/plan/bmad-sprint-planning/scripts/tests/test_sprint_plan.py","22477","65785A2EEA28ACAC2767ACE8AB6ECFB9C7141F3815AA2DA7D3BF24438EFA477F",".py","orchestration_asset","True",
"src/bmm-skills/plan/bmad-sprint-planning/SKILL.md","5321","14B2A29E4AA58B34FF7D9D84C87B113F7D2756322401DAF22A95B05C6F646619",".md","skill","True",
"src/bmm-skills/plan/bmad-sprint-planning/sprint-status-template.yaml","2468","F88469EA84643CE6E7398C4CB69EFFB73315662E0D9BDC20C43F562B8977E121",".yaml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-ux/assets/color-themes.md","1031","0CB1741D8F1C252C96C7035A5E63DBA57622AEE8E0932D0F4511A29112C81B29",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/design-directions.md","1065","E23538CE58969028E4333727A4C4840E0ABA3DF6D718D6A64F613FEA7C972AF4",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/design-example-editorial.md","7520","ED10853FF4E43D044423FBAF5B24741DB714354C3B314A5E0DC7163D556D4FF3",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/design-example-mobile.md","5050","BAE5DDFE11C4B55C3134CBD567D4FC810FEA389475EB3605FEDD96124FE33B13",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/design-example-shadcn.md","6485","BA189DF9538B87B6FC7023BE22E734C86BA97178DE52E2B37A9527A9C82EBFCC",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/excalidraw-wireframe.md","1920","E59663E39D4ECE59EF1009ED332889BE535317F5EA2F51B382747F61CDBA4CA0",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/experience-example-mobile.md","5235","55551A226425849CE317D795A78CD15103BCBC65EE7BDDF92A1C6FC12C466E8B",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/experience-example-shadcn.md","9412","6BEA729B3619CDD806005FC63C8910CAF551C9367B9A00B45DB277AE7F7E296F",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/headless-schemas.md","2699","C446C3FA353794AFA37C8B09CE6072735A5595EC63A43EE265E40ADAAABAFC4C",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/key-screens.md","2215","7CBFC0DC30327B93F306023FD2897D715DE1B60A876FABFDD0A7D9A7F24AD0FE",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/assets/validation-report-template.html","11264","429F4A7E5ACF189409518CC6782E833DD30A89E83CD4821B89AE731BFA01C8B1",".html","source_or_other","True",
"src/bmm-skills/plan/bmad-ux/customize.toml","4708","E52E75CDB93EE9B07330E6C320D6A5CD31112ECCF9943B5FEE4A9F1934425EC4",".toml","configuration_or_data","True",
"src/bmm-skills/plan/bmad-ux/references/creative-tools.md","1844","9B63ED22AD19001871113335DE408713858B11206063E837E38C8B6135CE06C4",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/references/design-md-spec.md","3348","034015963AE97A0BFF286ED17F8BEB39FC97496A81B91FD4D446DF3CF64419F0",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/references/headless.md","2347","3DAD2A8A75DC3653D03BEE207B4C64047F21F42D3CB8C07B6F37BB89BF88D9C6",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/references/validate.md","6828","500CD5727C43F495666EC3EA89EF061D68614CB8F7FBD3390C3C0516487ADF8B",".md","documentation","True",
"src/bmm-skills/plan/bmad-ux/SKILL.md","10786","D77DE24FFF3DDBB240EDE29E1EB31569F27C756C504C61A4C7B61352E2E5B38E",".md","skill","True",
"src/bmm-skills/ship/bmad-build-auto/compile-epic-context.md","3054","E2A3520EA191AF8EF9F00FA5B4D8BEFC2E6D1859A95EDF6344C409850654F2A8",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/customize.toml","3954","3E50F2153DE91B814F5E24AD24FD14D6B24552E69197747A3454303A8E2FAD7D",".toml","configuration_or_data","True",
"src/bmm-skills/ship/bmad-build-auto/references/deletion-check.md","1023","2690305265A71A83C46F3F35F2C972552D440447D9FC3E5AC20B5F728CD7749B",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/review-prompts/adversarial.md","1637","88FE392A44705251F26B6BFD2BB41218179BE98E82E5C873FE9D28D9502FDDE8",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/review-prompts/edge-case-hunter.md","5976","686EFE848CF1FAF071B8C27BC9C85DA176276793B8AAD15F1E4A6B04DDA3772F",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/review-prompts/verification-gap.md","9312","69D516E19915CEEBB7DE6ABE796891ED20B32142C33A34E6862A931344B1AAE9",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/SKILL.md","710","B3215646DEC5CDEA8A0604E176065F3D22333CB194B5E88BE69D0354D73B3AE5",".md","skill","True",
"src/bmm-skills/ship/bmad-build-auto/spec-template.md","4311","A8769A87C323D9AE27162516A6BE6B0DE456B2BE4607D6E1754E2F216D2942A8",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/step-01-clarify-and-route.md","10560","68667F038B3FE08D4B6E3948322A1BB6D66043913501AF8BF4F98586E72F8D91",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/step-02-plan.md","3369","25A3E2E9060DD307D9EED5ADCDF714408FC73E9D556B0C8A7B390759C1A57FD5",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/step-03-implement.md","3352","5406E0EECD7D44FC7CF57794456CCECE684A6B2BD49CB40B8A09209ECA4FB3A5",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/step-04-review.md","9804","791161B513C06197E11F72035DC83A7D501C7986A14D5E5E2869CBA1AA234533",".md","documentation","True",
"src/bmm-skills/ship/bmad-build-auto/workflow.md","5777","910FBDCB1227E01F64D6C0DFC607978584C4AE83DC269A68B72589D788F2F625",".md","documentation","True",
"src/bmm-skills/ship/bmad-build/compile-epic-context.md","2980","B76743F29011226904823CCBB0ECEB34479A18E2F421930E82FEDC8A21798771",".md","documentation","True",
"src/bmm-skills/ship/bmad-build/customize.toml","6258","58D5DDBDD2773DFAED6E646E1D65E1557EC3FF88834FB1CAE318B63C9036662D",".toml","configuration_or_data","True",
"src/bmm-skills/ship/bmad-build/references/deletion-check.md","1023","2690305265A71A83C46F3F35F2C972552D440447D9FC3E5AC20B5F728CD7749B",".md","documentation","True",
"src/bmm-skills/ship/bmad-build/review-prompts/adversarial.md","1637","88FE392A44705251F26B6BFD2BB41218179BE98E82E5C873FE9D28D9502FDDE8",".md","documentation","True",
"src/bmm-skills/ship/bmad-build/review-prompts/edge-case-hunter.md","5976","686EFE848CF1FAF071B8C27BC9C85DA176276793B8AAD15F1E4A6B04DDA3772F",".md","documentation","True",
"src/bmm-skills/ship/bmad-build/review-prompts/verification-gap.md","9312","69D516E19915CEEBB7DE6ABE796891ED20B32142C33A34E6862A931344B1AAE9",".md","documentation","True",
"src/bmm-skills/ship/bmad-build/SKILL.md","924","E7C4166970B10D27B05B37C3AB050D48DE200236D441CA1BF95FFC409E0EBE91",".md","skill","True",
