GearRow,Path,Category,Bytes,Lines,SHA256,SemanticMethod,SemanticSynopsis,ReferenceCount,TerminalClasses,ReferenceStatuses,BrokenReferenceCount,SourceEvidence
329,src/specify_cli/workflows/overlays/layer_sources.py,orchestration_asset,8693,235,0EEB8E6B2E66BD9B97E746C67CEE18C766AD50A85F3EC233981F6DC73D818155,python_ast,"Python module; top-level symbols=Layer,OverlayLoadError,_validate_workflow_id,_ensure_contained_dir,_resolve_workflows_root,_resolve_project_overlay_root,ProjectOverlaySource,BaseWorkflowSource",5,executable=1;external_dependency=4,resolved=1;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/overlays/layer_sources.py#L1-L235
330,src/specify_cli/workflows/overlays/merge.py,orchestration_asset,16315,408,9CC55645610087917364932ED6DC776820ABD86C9A5BBC1AF76E62ECD2ACFBF9,python_ast,"Python module; top-level symbols=ComposedStep,OverlayLayer,find_step,_all_base_step_ids,_descendant_ids,_check_anchor_conflicts,_init_sources_recursively,_record_sources_recursively,_remove_sources_recursively,_build_attribution,_traverse_and_apply,merge_steps",5,executable=1;external_dependency=4,resolved=1;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/overlays/merge.py#L1-L408
331,src/specify_cli/workflows/overlays/schema.py,orchestration_asset,5868,177,B5B5B3B1B3E10A29E490524FC7EC64B78443C09BC6C41A0C59E49BAD3FB1114E,python_ast,"Python module; top-level symbols=OverlayEdit,Overlay,_validate_safe_id,_parse_edit,validate_overlay_yaml",5,executable=1;external_dependency=4,resolved=1;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/overlays/schema.py#L1-L177
332,src/specify_cli/workflows/steps/__init__.py,orchestration_asset,46,2,4B94C03C0DF879DF47CAA3D8640EB52BE3580542AABF8966E1665530398002D7,python_ast,Python module; top-level symbols=none,0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/__init__.py#L1-L2
333,src/specify_cli/workflows/steps/command/__init__.py,orchestration_asset,12799,280,D5903D143CE0CB05D35DD542DE0B10AE51FDEC58118D1E840E3BC0C9D15E2600,python_ast,Python module; top-level symbols=CommandStep,7,executable=3;external_dependency=4,resolved=3;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/command/__init__.py#L1-L280
334,src/specify_cli/workflows/steps/do_while/__init__.py,orchestration_asset,4922,107,51C0B15A514D317637471B069825C364C4CA5E54BC7380E0002EF0AAB7A71E44,python_ast,Python module; top-level symbols=DoWhileStep,3,executable=1;external_dependency=2,resolved=1;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/do_while/__init__.py#L1-L107
335,src/specify_cli/workflows/steps/fan_in/__init__.py,orchestration_asset,6216,133,68D555178D8A0F7BBEB5AED9BBA2ADFF30C315763501CF1F6A64F236E5431C53,python_ast,Python module; top-level symbols=FanInStep,4,executable=2;external_dependency=2,resolved=2;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/fan_in/__init__.py#L1-L133
336,src/specify_cli/workflows/steps/fan_out/__init__.py,orchestration_asset,4663,108,2966B218CCE3C6D079F29170EE4FA622606FAA51D3C58461F82A6E2F5FFD387D,python_ast,Python module; top-level symbols=FanOutStep,4,executable=2;external_dependency=2,resolved=2;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/fan_out/__init__.py#L1-L108
337,src/specify_cli/workflows/steps/gate/__init__.py,orchestration_asset,15894,341,2D314532F992828C9D39EAC95017F4EB4BBEED788B35F022FFF5FAF99BC869F1,python_ast,Python module; top-level symbols=GateStep,7,executable=2;external_dependency=5,resolved=2;terminal=5,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/gate/__init__.py#L1-L341
338,src/specify_cli/workflows/steps/if_then/__init__.py,orchestration_asset,4274,97,21E61F6C657D135A2321363F407650652B6D815C03E983CC9CF4EF90EFDDC033,python_ast,Python module; top-level symbols=IfThenStep,4,executable=2;external_dependency=2,resolved=2;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/if_then/__init__.py#L1-L97
339,src/specify_cli/workflows/steps/init/__init__.py,orchestration_asset,12372,310,EDE70243E7AFE679CBC07B1D371D0FEFF8BAACBE72467D7948F698F5650E394B,python_ast,Python module; top-level symbols=InitStep,8,executable=4;external_dependency=4,resolved=4;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/init/__init__.py#L1-L310
340,src/specify_cli/workflows/steps/prompt/__init__.py,orchestration_asset,12900,302,96E208B9682BEE560B31EE32BEF27DCC72C0CDF2767741F2FEC87C550077DB98,python_ast,Python module; top-level symbols=PromptStep,9,executable=3;external_dependency=6,resolved=3;terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/prompt/__init__.py#L1-L302
341,src/specify_cli/workflows/steps/shell/__init__.py,orchestration_asset,7188,170,6E47D63C5CCD27C30FF27DFEE06594CADB1B661DD0333673FFE4465E2CBF2A78,python_ast,Python module; top-level symbols=ShellStep,8,executable=2;external_dependency=6,resolved=2;terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/shell/__init__.py#L1-L170
342,src/specify_cli/workflows/steps/switch/__init__.py,orchestration_asset,4802,118,A13C0694EF0E46AB85247EAAA26F1880B61E208F7DFD51733C78900D2A7CA060,python_ast,Python module; top-level symbols=SwitchStep,4,executable=2;external_dependency=2,resolved=2;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/switch/__init__.py#L1-L118
343,src/specify_cli/workflows/steps/while_loop/__init__.py,orchestration_asset,5168,116,8D46248C29F4F965E06D5A964287A09DCE1759A73909078A22DB977297820DFA,python_ast,Python module; top-level symbols=WhileStep,4,executable=2;external_dependency=2,resolved=2;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/src/specify_cli/workflows/steps/while_loop/__init__.py#L1-L116
344,SUPPORT.md,documentation,1001,19,A7802674B3541FE77C15F4002C7984AAFD8679D1BE66F9ED67635349B0E5A7B2,markdown_structure,Markdown; headings=4; lead=Support | How to get help | Project Status,6,external_dependency=4;repository_file=2,resolved=2;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/SUPPORT.md#L1-L19
345,templates/checklist-template.md,orchestration_asset,1329,41,78AAF1D4B43C0E1D2340421FB090214DAA0E97E779AB213B322B5B6E23C73038,markdown_structure,Markdown; headings=4; lead=[CHECKLIST TYPE] Checklist: [FEATURE NAME] | [Category 1] | [Category 2],0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/checklist-template.md#L1-L41
346,templates/commands/analyze.md,orchestration_asset,11351,256,79F5334BCE9B249D4C1A5E6949DEE3F3532DB89A0A97F3D2EB55C1A1C2FE06F6,markdown_structure,Markdown; headings=25; lead=User Input | Pre-Execution Checks | Goal,3,executable=3,resolved=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/analyze.md#L1-L256
347,templates/commands/checklist.md,orchestration_asset,20796,370,0A862264B9B358138D6049590D42B392EE4DADB69D32811D460620F077924D4E,markdown_structure,"Markdown; headings=7; lead=Checklist Purpose: ""Unit Tests for English"" | User Input | Pre-Execution Checks",3,executable=3,resolved=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/checklist.md#L1-L370
348,templates/commands/clarify.md,orchestration_asset,19022,292,9FCE9B3DFE037B67F52486DF112F89377FF6C0C598698131CDE65CEC610B5BBA,markdown_structure,Markdown; headings=6; lead=User Input | Pre-Execution Checks | Outline,3,executable=3,resolved=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/clarify.md#L1-L292
349,templates/commands/constitution.md,orchestration_asset,9115,165,5C9FC61D8D3900567B4F1E30ECBCABDE3A34CE4E7AFF637280D5E0A9E1020D1D,markdown_structure,Markdown; headings=5; lead=User Input | Scope Guard | Pre-Execution Checks,1,prompt_only=1,terminal=1,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/constitution.md#L1-L165
350,templates/commands/converge.md,orchestration_asset,12383,274,AAFBA511DEA42334373C7FFB9F58E2FB6D82889EA94EC86C1367DBB6A531CA36,markdown_structure,Markdown; headings=15; lead=User Input | Pre-Execution Checks | Goal,3,executable=3,resolved=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/converge.md#L1-L274
351,templates/commands/implement.md,orchestration_asset,11819,220,D3EA38697D7D1E95AE3168E288D328E4F67D33B02EAEBD0B2E21041C90861820,markdown_structure,Markdown; headings=6; lead=User Input | Pre-Execution Checks | Outline,3,executable=3,resolved=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/implement.md#L1-L220
352,templates/commands/plan.md,orchestration_asset,7675,171,4B093A68007C70BC91CA1E321224BFB38B5E19D2B8706395FCC4B5373284E240,markdown_structure,Markdown; headings=10; lead=User Input | Pre-Execution Checks | Outline,3,executable=3,resolved=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/plan.md#L1-L171
353,templates/commands/specify.md,orchestration_asset,18083,346,07DE3D938DEF8407CCD30BD9A2C433BAB8F299C10915FE86199BD10438B295EC,markdown_structure,Markdown; headings=10; lead=User Input | Pre-Execution Checks | Outline,1,prompt_only=1,terminal=1,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/specify.md#L1-L346
354,templates/commands/tasks.md,orchestration_asset,10797,220,1FD56D4EACB510F0BD57ACB85CDFEC96A23755458FCCA42FCFA1E837ED45D0BC,markdown_structure,Markdown; headings=10; lead=User Input | Pre-Execution Checks | Outline,3,executable=3,resolved=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/tasks.md#L1-L220
355,templates/commands/taskstoissues.md,orchestration_asset,6938,107,7A52BD03A3BD1C8D4334D49F97D6F5E3A835CD2244A51044C6E0CD8AC0B495A4,markdown_structure,Markdown; headings=4; lead=User Input | Pre-Execution Checks | Outline,3,executable=3,resolved=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/commands/taskstoissues.md#L1-L107
356,templates/constitution-template.md,orchestration_asset,2346,51,CE7549540FA45543CCA797A150201D868E64495FDFF39DC38246FB17BD4024B3,markdown_structure,Markdown; headings=10; lead=[PROJECT_NAME] Constitution | Core Principles | [PRINCIPLE_1_NAME],0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/constitution-template.md#L1-L51
357,templates/plan-template.md,orchestration_asset,3770,114,DFBA43DA2B2A207FF8C177A0FBA03AF074FD45E261696B4B64172041FAD2E992,markdown_structure,Markdown; headings=11; lead=Implementation Plan: [FEATURE] | Summary | Technical Context,0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/plan-template.md#L1-L114
358,templates/spec-template.md,orchestration_asset,4556,132,3945437FC35CD30A5B2BF7BEEA680337C3516826D3EFA5A6B92C4A7ECA1BA28E,markdown_structure,Markdown; headings=12; lead=Feature Specification: [FEATURE NAME] | User Scenarios & Testing *(mandatory)* | User Story 1 - [Brief Title] (Priority: P1),0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/spec-template.md#L1-L132
359,templates/tasks-template.md,orchestration_asset,9182,253,1E448E9153462E8C5B5A55231A54C756D870A82950D4DD9425A2BF5B7008A0D9,markdown_structure,Markdown; headings=28; lead=Tasks: [FEATURE NAME] | Format: `[ID] [P?] [Story] Description` | Path Conventions,0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/tasks-template.md#L1-L253
360,templates/vscode-settings.json,orchestration_asset,350,14,3DB3A1D8417D38A56B405F60B600DCE666B4FC47BE7FE332A0B051C4BD1FD4B7,json_parse,"JSON dict; top-level keys=chat.promptFilesRecommendations,chat.tools.terminal.autoApprove",0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/templates/vscode-settings.json#L1-L14
361,tests/__init__.py,executable_source,31,2,FBCEBBDE8043D46EF171C03C82D0EA4FC041C2F1D8B950EDB5B73F4603CA28FE,python_ast,Python module; top-level symbols=none,0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/__init__.py#L1-L2
362,tests/auth_helpers.py,executable_source,820,22,C28C933A850891D231FDB5586A39B6D0E67F717179B4DF4FA5C7C59941CC0193,python_ast,"Python module; top-level symbols=make_github_auth_entry,inject_github_config",3,executable=2;external_dependency=1,resolved=2;terminal=1,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/auth_helpers.py#L1-L22
363,tests/bundler_helpers.py,executable_source,4224,126,C2AD1A8CC70B909D88E3A86E8878B0F8A7F73E685594A2C6FDF1EC8B09BBD4FD,python_ast,"Python module; top-level symbols=valid_manifest_dict,write_manifest,make_project,catalog_payload,catalog_entry_dict,write_catalog_file,FakeInstaller",6,executable=2;external_dependency=4,resolved=2;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/bundler_helpers.py#L1-L126
364,tests/conftest.py,executable_source,6078,167,D784F0F37412272D9AF78D469F2579702AD30D6C15465B17BB622FBC78579329,python_ast,"Python module; top-level symbols=_has_working_bash,strip_ansi,_isolate_auth_config,_strip_specify_env,clean_environ,_fake_self_upgrade_argv0,uv_tool_argv0,pipx_argv0,uvx_ephemeral_argv0,unsupported_argv0",7,executable=1;external_dependency=6,resolved=1;terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/conftest.py#L1-L167
365,tests/contract/test_bundle_cli.py,executable_source,34691,902,4E6C499C303A57F87EB1CBDEA00C63F325A9B5B2C2D2208A63483CE3C94BE6EF,python_ast,"test module; 34 static test_* definitions; symbols=_configure_markup_catalog,project,test_bundle_help_lists_all_commands,test_update_accepts_integration_override,test_list_empty_project,test_commands_outside_project_fail_with_guidance,test_remove_reports_clean_error_when_primitive_raises_raw_exception,test_fail_writes_error_to_stderr_not_stdout",28,executable=14;external_dependency=14,resolved=14;terminal=14,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/contract/test_bundle_cli.py#L1-L902
366,tests/contract/test_catalog_schema.py,executable_source,12454,315,409B88A16A0E6CA89A9A5C65D5E3257AA1D3B282AD4BFE84A641C2EC1395D44B,python_ast,"test module; 22 static test_* definitions; symbols=test_non_integer_source_priority_raises_actionable_error,test_builtin_default_stack_when_no_config,test_non_list_catalogs_raises_actionable_error,test_falsy_non_list_catalogs_still_raises,test_toplevel_non_mapping_raises,test_absent_or_empty_catalogs_is_noop,test_load_source_stack_rejects_unknown_schema_version,test_load_source_stack_accepts_matching_or_absent_schema_version",14,executable=8;external_dependency=6,resolved=8;terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/contract/test_catalog_schema.py#L1-L315
367,tests/contract/test_manifest_schema.py,executable_source,8203,207,5D51EEC9F1CB2A8C96513D01F3133D5588ECD9CE67DC7BE6207B5AB12739A251,python_ast,"test module; 23 static test_* definitions; symbols=test_valid_manifest_has_no_structural_errors,test_missing_required_field_is_reported_by_name,test_explicit_null_bundle_field_is_reported_as_missing,test_explicit_null_speckit_version_is_reported_as_missing,test_explicit_null_component_id_is_not_named_none,test_unsupported_schema_version_is_rejected,test_non_semver_bundle_version_is_rejected,test_preset_requires_priority_and_strategy",5,executable=3;external_dependency=2,resolved=3;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/contract/test_manifest_schema.py#L1-L207
368,tests/contract/test_wheel_bundled_presets.py,executable_source,1998,54,F1F67169B220005D303E6A918D74B279C40B4BA41216818DDA5F5AAFDDACBA0C,python_ast,"test module; 2 static test_* definitions; symbols=_force_include,_bundled_preset_ids,test_every_bundled_preset_is_force_included,test_constitution_sync_is_bundled_and_shipped",4,external_dependency=4,terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/contract/test_wheel_bundled_presets.py#L1-L54
369,tests/contract/test_wheel_core_pack_scripts.py,executable_source,1584,41,6A4F79FFFC44C32137EB7CD02116DD7A55B7EFC23BADF0E667586D23D13375E1,python_ast,"test module; 2 static test_* definitions; symbols=_force_include,test_every_script_variant_is_bundled_into_core_pack,test_python_script_variant_is_bundled",3,external_dependency=3,terminal=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/contract/test_wheel_core_pack_scripts.py#L1-L41
370,tests/extensions/__init__.py,plugin_or_adapter,31,2,00CBEA3D36BD404A5C957320CCD6AB9AE63D110A1816A851AF3D4DBE1209098F,python_ast,Python module; top-level symbols=none,0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/extensions/__init__.py#L1-L2
371,tests/extensions/assess/__init__.py,plugin_or_adapter,0,1,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,python_ast,Python module; top-level symbols=none,0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/extensions/assess/__init__.py#L1-L1
372,tests/extensions/assess/test_assess_extension.py,plugin_or_adapter,4846,125,BE941A1E33E9FAC700638DB7F426192E063BD7A2882AAA67D792F52D36A2847D,python_ast,"test module; 9 static test_* definitions; symbols=TestExtensionLayout,TestCatalogEntry,TestBundleResolution,TestExtensionInstall",7,executable=3;external_dependency=4,resolved=3;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/extensions/assess/test_assess_extension.py#L1-L125
373,tests/extensions/bug/__init__.py,plugin_or_adapter,0,1,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,python_ast,Python module; top-level symbols=none,0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/extensions/bug/__init__.py#L1-L1
374,tests/extensions/bug/test_bug_extension.py,plugin_or_adapter,4315,114,B907C6FA01BB533B494AF2937D856329F52D73BBFE0D1AF0D5BA6E65E0CD17B1,python_ast,"test module; 8 static test_* definitions; symbols=TestExtensionLayout,TestCatalogEntry,TestBundleResolution,TestExtensionInstall",7,executable=3;external_dependency=4,resolved=3;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/extensions/bug/test_bug_extension.py#L1-L114
375,tests/extensions/git/__init__.py,plugin_or_adapter,43,2,5FEF4DA7EE17B9156E85EBD3F7F9C4AFD5B8D59851F71C62A3DF5DC711A13394,python_ast,Python module; top-level symbols=none,0,none,none,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/extensions/git/__init__.py#L1-L2
376,tests/extensions/git/test_git_extension_python_parity.py,plugin_or_adapter,28233,674,D05F3A9E190C7B482CDE6A1FF48F815E7E024F19A4FBCDD359E8239109465EF2,python_ast,"test module; 42 static test_* definitions; symbols=_setup_py_project,_run_py,_twin_projects,_assert_parity,_without_persist_hint,TestCreateFeatureBranchParity,TestInitializeRepoParity,TestAutoCommitParity",12,executable=2;external_dependency=10,resolved=2;terminal=10,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/extensions/git/test_git_extension_python_parity.py#L1-L674
